"cargo","ciudad","link","empresa","fpublicacion"
"Se Necesita Guardias de Seguridad Sector Colina-Lampa $333.000A$363.000!!!","Santiago, Región Metropolitana","http://www.bumeran.cl/empleos/se-necesita-guardias-de-seguridad-sector-colina-lampa-$333.000a$363.000!!!-ecr-group-1002580220.html","ECR group","31 de agosto de 2015"
"Se necesitan Guardias de Seguridad Costanera Center $370.000 + horas extras !!!","Providencia, Región Metropolitana","http://www.bumeran.cl/empleos/se-necesitan-guardias-de-seguridad-costanera-center-$370.000-horas-extras-!!!-ecr-group-1002584573.html","ECR group","31 de agosto de 2015"
"Se Necesitan Guardias de Seguridad Sector Quilicura- Huechuraba $298.000A$363.000!!","Santiago, Región Metropolitana","http://www.bumeran.cl/empleos/se-necesitan-guardias-de-seguridad-sector-quilicura-huechuraba-$298.000a$363.000!!-ecr-group-1002580223.html","ECR group","31 de agosto de 2015"
"Marca de bebidas necesita reponedores apoyo fiestas patrias $280.000 mensual 6x1","Santiago, Región Metropolitana","http://www.bumeran.cl/empleos/marca-de-bebidas-necesita-reponedores-apoyo-fiestas-patrias-$280.000-mensual-6x1-ecr-group-1002586770.html","ECR group","31 de agosto de 2015"
"Repartidor Movilización Propia (Moto) - Papa John'S Pizza Maipu","Las Condes, Región Metropolitana","http://www.bumeran.cl/empleos/repartidor-movilizacion-propia-moto-papa-john-s-pizza-maipu-papa-john-s-pizza-1002326247.html","Papa John´s Pizza","31 de agosto de 2015"
"Marca de bebidas necesita reponedores apoyo fiestas patrias $13.000 VI-SA-DOM","Santiago, Región Metropolitana","http://www.bumeran.cl/empleos/marca-de-bebidas-necesita-reponedores-apoyo-fiestas-patrias-$13.000-vi-sa-dom-ecr-group-1002586773.html","ECR group","31 de agosto de 2015"
"Ingeniero de Terreno","Providencia, Región Metropolitana","http://www.bumeran.cl/empleos/ingeniero-de-terreno-page-personnel-1002587098.html","Page Personnel","31 de agosto de 2015"
"Arica Marca de bebidas necesita reponedores apoyo fiestas patrias $10.000 diario Full Time","Arica, Región XV","http://www.bumeran.cl/empleos/arica-marca-de-bebidas-necesita-reponedores-apoyo-fiestas-patrias-$10.000-diario-full-time-ecr-group-1002586790.html","ECR group","31 de agosto de 2015"
"Antofagasta Marca de bebidas necesita reponedores fiestas patrias $12.000 diario Full Time","Provincia de Antofagasta, Región II","http://www.bumeran.cl/empleos/antofagasta-marca-de-bebidas-necesita-reponedores-fiestas-patrias-$12.000-diario-full-time-ecr-group-1002586795.html","ECR group","31 de agosto de 2015"
"Iquique Marca de bebidas necesita reponedores apoyo fiestas patrias $12000 diario FullTime","Iquique, Región I","http://www.bumeran.cl/empleos/iquique-marca-de-bebidas-necesita-reponedores-apoyo-fiestas-patrias-$12000-diario-fulltime-ecr-group-1002586793.html","ECR group","31 de agosto de 2015"
"Se Necesitan Guardias de Seguridad Pudahuel-Loprado-Cerrillos-Maipú$310.000A$363.000","Santiago, Región Metropolitana","http://www.bumeran.cl/empleos/se-necesitan-guardias-de-seguridad-pudahuel-loprado-cerrillos-maipu$310.000a$363.000-ecr-group-1002580215.html","ECR group","31 de agosto de 2015"
"Copiapó Marca de bebidas necesita reponedores fiestas patrias $12.000 diario Full Time","Copiapó, Región III","http://www.bumeran.cl/empleos/copiapo-marca-de-bebidas-necesita-reponedores-fiestas-patrias-$12.000-diario-full-time-ecr-group-1002586799.html","ECR group","31 de agosto de 2015"
"Asistente administrativo (45 hrs. semanales)","Maipú, Región Metropolitana","http://www.bumeran.cl/empleos/asistente-administrativo-45-hrs.-semanales-gastronomia-y-negocios-1002587108.html","Gastronomia y Negocios","31 de agosto de 2015"
"Ejecutivos en Área de Ventas ( AM )","Santiago, Región Metropolitana","http://www.bumeran.cl/empleos/ejecutivos-en-area-de-ventas-am-optus-chile-sa-1002587109.html","OPTUS CHILE SA","31 de agosto de 2015"
"Bodeguero (área sondajes)","Santiago, Región Metropolitana","http://www.bumeran.cl/empleos/bodeguero-area-sondajes-1002586721.html","","31 de agosto de 2015"
"Analista Junior (Contratos y Licitaciones)","Santiago, Región Metropolitana","http://www.bumeran.cl/empleos/analista-junior-contratos-y-licitaciones-dictuc-1002586406.html","Dictuc","31 de agosto de 2015"
"Asistente media jornada (reemplazo)","Santiago, Región Metropolitana","http://www.bumeran.cl/empleos/asistente-media-jornada-reemplazo-dictuc-1002585965.html","Dictuc","31 de agosto de 2015"
"ANALISTA DEPARTAMENTO GESTIÓN DE PERSONAL. LAS CONDES","Santiago, Región Metropolitana","http://www.bumeran.cl/empleos/analista-departamento-gestion-de-personal.-las-condes-adecco-recursos-humanos-1002580376.html","Adecco Recursos Humanos","31 de agosto de 2015"
"Ejecutivo de ventas Call Center WOM","Santiago, Región Metropolitana","http://www.bumeran.cl/empleos/ejecutivo-de-ventas-call-center-wom-optus-chile-sa-1002587110.html","OPTUS CHILE SA","31 de agosto de 2015"
"Repartidor con vehículo propio (Auto o Moto) Papa John's Vitacura 2","Vitacura, Región Metropolitana","http://www.bumeran.cl/empleos/repartidor-con-vehiculo-propio-auto-o-moto-papa-john-s-vitacura-2-papa-john-s-pizza-1001543997.html","Papa John´s Pizza","31 de agosto de 2015"
"ASISTENTE DE RECURSOS HUMANOS. LAS CONDES","Santiago, Región Metropolitana","http://www.bumeran.cl/empleos/asistente-de-recursos-humanos.-las-condes-adecco-recursos-humanos-1002580498.html","Adecco Recursos Humanos","31 de agosto de 2015"
"Ayudante Construcción (área Hormigón)","Santiago, Región Metropolitana","http://www.bumeran.cl/empleos/ayudante-construccion-area-hormigon-dictuc-1002582846.html","Dictuc","31 de agosto de 2015"
"Operarios de Bodega - Pudahuel","Pudahuel, Región Metropolitana","http://www.bumeran.cl/empleos/operarios-de-bodega-pudahuel-adecco-recursos-humanos-1001700893.html","Adecco Recursos Humanos","31 de agosto de 2015"
"Repartidor con vehículo propio (Auto o Moto) Papa John's Apoquindo","Las Condes, Región Metropolitana","http://www.bumeran.cl/empleos/repartidor-con-vehiculo-propio-auto-o-moto-papa-john-s-apoquindo-papa-john-s-pizza-1001544034.html","Papa John´s Pizza","31 de agosto de 2015"
"ANALISTA DE CUENTA. VITACURA","Santiago, Región Metropolitana","http://www.bumeran.cl/empleos/analista-de-cuenta.-vitacura-adecco-recursos-humanos-1002583227.html","Adecco Recursos Humanos","31 de agosto de 2015"
"Personal Full Time - Papa John's Pizza Toesca","Santiago, Región Metropolitana","http://www.bumeran.cl/empleos/personal-full-time-papa-john-s-pizza-toesca-papa-john-s-pizza-1001542775.html","Papa John´s Pizza","31 de agosto de 2015"
"Consultor SAP PP (Freelance)","Santiago, Región Metropolitana","http://www.bumeran.cl/empleos/consultor-sap-pp-freelance-info2000-1002585515.html","Info2000","31 de agosto de 2015"
"Importante cliente de juguetes necesita reponedor para Talagante Peñaflor P hurtado","Santiago, Región Metropolitana","http://www.bumeran.cl/empleos/importante-cliente-de-juguetes-necesita-reponedor-para-talagante-penaflor-p-hurtado-ecr-group-1002587092.html","ECR group","31 de agosto de 2015"
"Store Manager/ Tecnología","Providencia, Región Metropolitana","http://www.bumeran.cl/empleos/store-manager-tecnologia-alcansa-s.a.-1002584869.html","Alcansa S.A.","31 de agosto de 2015"
"Jefe de Tienda / Tecnología","Providencia, Región Metropolitana","http://www.bumeran.cl/empleos/jefe-de-tienda-tecnologia-alcansa-s.a.-1002584739.html","Alcansa S.A.","31 de agosto de 2015"
"Repartidor con vehículo propio (Auto o Moto) Papa John's Ñuñoa","Ñuñoa, Región Metropolitana","http://www.bumeran.cl/empleos/repartidor-con-vehiculo-propio-auto-o-moto-papa-john-s-nunoa-papa-john-s-pizza-1001544052.html","Papa John´s Pizza","31 de agosto de 2015"
"Administrador de Local","Macul, Región Metropolitana","http://www.bumeran.cl/empleos/administrador-de-local-alcansa-s.a.-1002587095.html","Alcansa S.A.","31 de agosto de 2015"
"Arquitecto de Software","Santiago, Región Metropolitana","http://www.bumeran.cl/empleos/arquitecto-de-software-info2000-1002585594.html","Info2000","31 de agosto de 2015"
"Personal Part Time - Papa John's Pizza San Miguel","San Miguel, Región Metropolitana","http://www.bumeran.cl/empleos/personal-part-time-papa-john-s-pizza-san-miguel-papa-john-s-pizza-1001542608.html","Papa John´s Pizza","31 de agosto de 2015"
"Doggis Florida Center","La Florida, Región Metropolitana","http://www.bumeran.cl/empleos/doggis-florida-center-gastronomia-y-negocios-1002584823.html","Gastronomia y Negocios","31 de agosto de 2015"
"Asistente de Credito","Santiago, Región Metropolitana","http://www.bumeran.cl/empleos/asistente-de-credito-corona-1002587096.html","Corona","31 de agosto de 2015"
"Se Necesitan Guardias de Seguridad Sector Buin-Paine-Linderos $312.000 a $338.000!!!","Santiago, Región Metropolitana","http://www.bumeran.cl/empleos/se-necesitan-guardias-de-seguridad-sector-buin-paine-linderos-$312.000-a-$338.000!!!-ecr-group-1002580216.html","ECR group","31 de agosto de 2015"
"Analista Comercial","Macul, Región Metropolitana","http://www.bumeran.cl/empleos/analista-comercial-page-personnel-1002587097.html","Page Personnel","31 de agosto de 2015"
"Consultor SAP ABAP/PI Senior","Santiago, Región Metropolitana","http://www.bumeran.cl/empleos/consultor-sap-abap-pi-senior-info2000-1002384922.html","Info2000","31 de agosto de 2015"
"Se Necesitan Guardias de Seguridad Sector Puente Alto-Pirque $300.000 a $340.000!!!","Santiago, Región Metropolitana","http://www.bumeran.cl/empleos/se-necesitan-guardias-de-seguridad-sector-puente-alto-pirque-$300.000-a-$340.000!!!-ecr-group-1002580214.html","ECR group","31 de agosto de 2015"
"personal full time san pedro de la pz","San Pedro de La Paz, Región VIII","http://www.bumeran.cl/empleos/personal-full-time-san-pedro-de-la-pz-papa-john-s-pizza-1002487384.html","Papa John´s Pizza","31 de agosto de 2015"
"Operario de local Full time Viña del mar.","Viña del Mar, Región V","http://www.bumeran.cl/empleos/operario-de-local-full-time-vina-del-mar.-papa-john-s-pizza-1002581212.html","Papa John´s Pizza","31 de agosto de 2015"
"Personal Full Time - Papa John's Pizza Concepción","Concepción, Región VIII","http://www.bumeran.cl/empleos/personal-full-time-papa-john-s-pizza-concepcion-papa-john-s-pizza-1001158984.html","Papa John´s Pizza","31 de agosto de 2015"
"Personal Full Time - Papa John's Pizza Chicureo","Providencia, Región Metropolitana","http://www.bumeran.cl/empleos/personal-full-time-papa-john-s-pizza-chicureo-papa-john-s-pizza-1001420599.html","Papa John´s Pizza","31 de agosto de 2015"
"Repartidor vehículo propio (Auto o moto) - Nuevo Papa John's Pizza Los Ángeles","Los Ángeles, Región VIII","http://www.bumeran.cl/empleos/repartidor-vehiculo-propio-auto-o-moto-nuevo-papa-john-s-pizza-los-angeles-papa-john-s-pizza-1001848750.html","Papa John´s Pizza","31 de agosto de 2015"
"¿Quieres Trabajar en Call Center y Ser Tu Mismo? Entonces Te Necesitamos!! ( 30 Hrs V-S-D)","Las Condes, Región Metropolitana","http://www.bumeran.cl/empleos/-quieres-trabajar-en-call-center-y-ser-tu-mismo-entonces-te-necesitamos!!-30-hrs-v-s-d-unisono-s.a.-1002436166.html","UNISONO S.A.","31 de agosto de 2015"
"Peoneta - Concepción","Concepción, Región VIII","http://www.bumeran.cl/empleos/peoneta-concepcion-papa-john-s-pizza-1001159067.html","Papa John´s Pizza","31 de agosto de 2015"
"Título del Aviso Repartidor con Vehículo Propio (Auto o Moto) - Papa John'S Pizza con Con","Concón, Región V","http://www.bumeran.cl/empleos/titulo-del-aviso-repartidor-con-vehiculo-propio-auto-o-moto-papa-john-s-pizza-con-con-papa-john-s-pizza-1002565565.html","Papa John´s Pizza","31 de agosto de 2015"
"PERSONAL PART TIME PAPA JOHN'S PIZZA CONCÓN","Concón, Región V","http://www.bumeran.cl/empleos/personal-part-time-papa-john-s-pizza-concon-papa-john-s-pizza-1002421931.html","Papa John´s Pizza","31 de agosto de 2015"
"¿Quieres un Trabajo Donde Seas Tu Mismo (45 hrs)? Entonces Eres Quien Necesitamos!!!","Las Condes, Región Metropolitana","http://www.bumeran.cl/empleos/-quieres-un-trabajo-donde-seas-tu-mismo-45-hrs-entonces-eres-quien-necesitamos!!!-1002420374.html","","31 de agosto de 2015"
"Ejecutivo de Ventas para Call Center, Venta de Asistencias, 45 hrs. L-V","Las Condes, Región Metropolitana","http://www.bumeran.cl/empleos/ejecutivo-de-ventas-para-call-center-venta-de-asistencias-45-hrs.-l-v-unisono-s.a.-1002581429.html","UNISONO S.A.","31 de agosto de 2015"
"Repartidor con vehículo propio (Auto o Moto) Papa John's Con Con","Concón, Región V","http://www.bumeran.cl/empleos/repartidor-con-vehiculo-propio-auto-o-moto-papa-john-s-con-con-papa-john-s-pizza-1001624412.html","Papa John´s Pizza","31 de agosto de 2015"
"Analista de Campaña","Santiago, Región Metropolitana","http://www.bumeran.cl/empleos/analista-de-campana-1002585947.html","","31 de agosto de 2015"
"Peoneta","Macul, Región Metropolitana","http://www.bumeran.cl/empleos/peoneta-papa-john-s-pizza-1002444057.html","Papa John´s Pizza","31 de agosto de 2015"
"Despachador Part Time - Papa John's Pizza Concepción","Concepción, Región VIII","http://www.bumeran.cl/empleos/despachador-part-time-papa-john-s-pizza-concepcion-papa-john-s-pizza-1001158994.html","Papa John´s Pizza","31 de agosto de 2015"
"Auxiliar de aseo tienda de Irarrazabal.","Región Metropolitana","http://www.bumeran.cl/empleos/auxiliar-de-aseo-tienda-de-irarrazabal.-papa-john-s-pizza-1001803112.html","Papa John´s Pizza","31 de agosto de 2015"
"Personal Part Time - Papa John'S Con cón","Concón, Región V","http://www.bumeran.cl/empleos/personal-part-time-papa-john-s-con-con-papa-john-s-pizza-1002565547.html","Papa John´s Pizza","31 de agosto de 2015"
"Linares Marca de bebidas necesita reponedores fiestas patrias $8.000 diario Full Time","Linares, Región VII","http://www.bumeran.cl/empleos/linares-marca-de-bebidas-necesita-reponedores-fiestas-patrias-$8.000-diario-full-time-ecr-group-1002586807.html","ECR group","31 de agosto de 2015"
"Asistente Crédito y Cobranza","Santiago, Región Metropolitana","http://www.bumeran.cl/empleos/asistente-credito-y-cobranza-seek-consultores-ltda-1002583283.html","Seek Consultores Ltda","31 de agosto de 2015"
"Repartidor vehículo propio (Auto o moto) - Nuevo Papa John's Pizza San Pedro de la Paz","San Pedro, Región VIII","http://www.bumeran.cl/empleos/repartidor-vehiculo-propio-auto-o-moto-nuevo-papa-john-s-pizza-san-pedro-de-la-paz-papa-john-s-pizza-1001951714.html","Papa John´s Pizza","31 de agosto de 2015"
"Personal Part Time - Nuevo Papa John's Pizza San Pedro de la Paz","San Pedro, Región VIII","http://www.bumeran.cl/empleos/personal-part-time-nuevo-papa-john-s-pizza-san-pedro-de-la-paz-papa-john-s-pizza-1001951711.html","Papa John´s Pizza","31 de agosto de 2015"
"Contador con Experiencia en Costeo y Personal","Macul, Región Metropolitana","http://www.bumeran.cl/empleos/contador-con-experiencia-en-costeo-y-personal-1002245186.html","","31 de agosto de 2015"
"Repartidor vehículo propio (Auto o moto) - Nuevo Papa John's Pizza Rancagua 2","Rancagua, Región VI","http://www.bumeran.cl/empleos/repartidor-vehiculo-propio-auto-o-moto-nuevo-papa-john-s-pizza-rancagua-2-papa-john-s-pizza-1001828780.html","Papa John´s Pizza","31 de agosto de 2015"
"Jefe Sección Terminación, Bodega y Productos Intermedios","Santiago, Región Metropolitana","http://www.bumeran.cl/empleos/jefe-seccion-terminacion-bodega-y-productos-intermedios-componente-humano-1002587101.html","Componente Humano","31 de agosto de 2015"
"Asistente de Abastecimiento","Macul, Región Metropolitana","http://www.bumeran.cl/empleos/asistente-de-abastecimiento-1002454745.html","","31 de agosto de 2015"
"Papa John's Pizza busca Repartidores Part Time (Rancagua)","Rancagua, Región VI","http://www.bumeran.cl/empleos/papa-john-s-pizza-busca-repartidores-part-time-rancagua-papa-john-s-pizza-1000903653.html","Papa John´s Pizza","31 de agosto de 2015"
"Personal Part Time - Nuevo Papa John's Pizza Rancagua 2","Rancagua, Región VI","http://www.bumeran.cl/empleos/personal-part-time-nuevo-papa-john-s-pizza-rancagua-2-papa-john-s-pizza-1001828772.html","Papa John´s Pizza","31 de agosto de 2015"
"Garzones","Las Condes, Región Metropolitana","http://www.bumeran.cl/empleos/garzones-panificadora-lo-saldes-1002586942.html","Panificadora Lo Saldes","27 de agosto de 2015"
